2574	软件工程课程教学探讨	黄广萍	科技信息	2012-05-15	期刊	0	32	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KJXX201214219&DbName=CJFD1112&DbCode=CJFQ	<正>1、引言随着产业的发展,软件的规模更加庞大,变得更复杂,软件工程日益显得重要。在教学中也面临越来越多的问题,软件工程是一门理论和实践要求都非常高的课程,课程的掌握程度影响学生的软件开发能力,在教学中要注重培养学生的软件开发能力。让学生具备扎实的理论知识和熟练软件开发设计技术,但在实际教学中,理论讲授太多,实践教学环节不足,教学内容抽象、难度大、学生难以理解,觉得课程枯燥乏味,教学效果不理想,因此需要对教学方式方法进行改革,以提高学	软件开发人员 ； 工程课程 ； 教学互动 ； 开发设计 ； 学习心得 ； 计算机软件 ； 软件项目开发 ； 理论讲授 ； 教学效果 ； 网络辅助教学 ；
2575	浅谈软件工程中的面向对象方法	王维国	科协论坛(下半月)	2012-03-25	期刊	8	126	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KXLT201203042&DbName=CJFD1112&DbCode=CJFQ	首先对软件工程做一简要介绍,之后对面向对象的概念和理论体系做一叙述,分析了面向对象方法的特点、先进思想和其机制,以及它的应用发展对于整个计算机科学和工业所产生的巨大影响和作用。	软件工程 ； 面向对象 ； 面向对象分析 ； 面向对象设计 ；
2576	教学主体和教学主导双重视角下的高职公共英语教学调查及思考——以武汉软件工程职业学院为例	王九程	十堰职业技术学院学报	2012-04-30	期刊	1	22	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SYZJ201202025&DbName=CJFD1112&DbCode=CJFQ	本研究以同一份问卷,调查教学主体(学生)和教学主导(教师)对高职公共英语教学的意见,对调查结果进行了对比、思考,总结了口语学习、自主学习、教学评价等6个方面的情况,并就深化公共英语教改,加快教师自我发展、口语教学等方面提出了举措和见解。	高职公共英语教学 ； 高职生 ； 教师 ； 教改 ； College English teaching in vocational colleges ； vocational college students ； teachers ； teaching reform ；
2577	“项目导向案例驱动”的软件工程教学模式	赵辉	计算机教育	2012-05-25	期刊	20	239	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201210023&DbName=CJFD1112&DbCode=CJFQ	依据软件工程课程理论性和实践性都很强的教学特点,结合教学实践,提出"项目导向案例驱动"的软件工程教学模式。实践证明,"项目导向案例驱动"教学模式的应用活跃了课堂气氛,激发了学生学习软件工程课程的积极性和主动性,提高了学生的软件工程实践能力,取得了非常显著的教学效果。	软件工程 ； 项目导向 ； 案例教学 ； 项目教学 ； 教学模式 ；
2578	基于校企合作的软件工程课程群体系构建与实践	郑山红	计算机教育	2012-04-10	期刊	4	168	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201207008&DbName=CJFD1112&DbCode=CJFQ	针对目前计算机科学与技术专业工程型人才培养的现状,深入分析人才培养与社会需求之间的矛盾,以SWEBOK 2002和CC2004为框架指导,给出软件工程课程群知识体系,构建以校企合作为基础的软件工程课程群课程体系,探讨课程建设与改革。	工程型人才 ； 课程体系 ； 软件工程 ； 校企合作 ；
2579	软件工程专业课程考试改革探索	黄云	福建电脑	2012-03-25	期刊	0	50	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=FJDN201203024&DbName=CJFD1112&DbCode=CJFQ	软件工程专业课程的考试存在目标不明确、形式单一、结果反馈功能弱等问题。通过对问题的分析,给出了考试管理改革的基本策略。最后,阐述了吉首大学软件服务外包学院专业课程考试改革的实践经历,并说明考试改革对教学的指导作用。	软件工程专业 ； 考试改革 ； 面向市场 ； 质化方法 ；
2580	案例与项目实践结合的“软件工程”教学方法	汪璟玢	计算机教育	2012-05-25	期刊	8	91	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201210026&DbName=CJFD1112&DbCode=CJFQ	从软件工程来自于实践的特点入手,提出理论与项目实践结合的案例教学方法,即通过设计适合学生的项目课题,让学生在项目中应用所学的理论和技术,从而更牢固地掌握知识。	软件工程 ； 案例式 ； 实践 ； 项目 ；
2581	软件工程原理在多媒体课件开发中的应用	胡晴云	数字技术与应用	2012-04-15	期刊	1	36	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SZJT201204063&DbName=CJFD1112&DbCode=CJFQ	随着多媒体技术的快速发展,CAI课件在现代教学中占据越来越重要的位置,课件的开发也逐渐受到重视。课件开发遵循软件开发一般规律,将软件工程原理应用于多媒体课件开发可以有效提高课件开发效率,促进多媒体课件开发的专业化和标准化,制作出更多高效优质的多媒体课件。	软件工程 ； 多媒体课件 ； 软件开发 ；
2582	基于软件历史信息的软件工程实践	丁沂	数字技术与应用	2012-04-15	期刊	1	23	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SZJT201204184&DbName=CJFD1112&DbCode=CJFQ	在软件工程的研究实践中,如何降低软件的开发成本、如何最小化软件在演化过程中带来的各种问题是软件工程实践者长期追求的目标,提高软件质量和自动化的软件维护过程是软件工程研究的热点问题。虽然人们付出了各种各样的努力,软件缺陷修复和软件维护的成本依然很高,软件的可靠性仍然无法满足用户的需求。经常发生的软件故障问题使软件生产者和使用者渐渐丧失了对软件的信心。本文基于软件的演化历史,探讨了关于软件质量度量和预测以及改善软件维护的框架。	软件历史 ； 软件演化 ； 软件维护 ；
2583	基于软件工程领域本体的构建	方芳	科技成果纵横	2012-04-20	期刊	1	60	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KJCH201202014&DbName=CJFD1112&DbCode=CJFQ	<正>目前,对软件工程本体的研究已成为热点,本体在软件工程中扮演着重要角色,不仅能提供精确定义术语的源,而且这些术语能在人群、组织、应用软件中交流和沟通(信息系统或智能主体),作为使用者之间达成的共识。尽管最初的成果只在部分领	软件工程 ； 领域本体 ； 应用软件 ； 信息系统 ； 精确定义 ； 软件过程 ； 白盒测试 ； 领域信息 ； 智能主体 ； 配置项 ；
2584	软件工程双专业“软件体系结构”课程改革	刘玮	中国电力教育	2012-06-10	期刊	1	38	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZGDI201217031&DbName=CJFD1112&DbCode=CJFQ	为适应软件工程双专业复合型人才培养模式和就业市场的需求,在武汉工程大学"E+"国家级人才培养模式创新实验区下设的英语+软件工程双专业经过探索和实践的基础上,探讨了作为软件工程专业主干课之一的"软件体系结构"课程的教学改革,提出了一些内容剪裁和教法改进。	双专业 ； 软件体系结构 ； 教学改革 ；
2585	探讨软件工程在电力系统中的应用	邬海漪	无线互联科技	2012-05-15	期刊	3	39	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WXHK201205081&DbName=CJFD1112&DbCode=CJFQ	随着我国电力工业的迅猛发展,单机的容量日益增大,电网的规模逐渐扩大,电力系统的管理及运行越加复杂。以往以传统的技术开发的系统软件,由于质量以及效率等的不高,导致难以满足现阶段电力系统的发展需求。近年来,软件工程的开发及运用适时解决了上述问题。尤其是软件复用以及构件技术成为了研究的热点。本文主要就软件复用以及构件技术展开相关探讨。	电力系统 ； 软件工程 ； 软件开发 ； 软件复用 ； 构件技术 ；
2586	软件工程化在卫星接收系统接收软件研制中的应用研究	黄志立	计算机光盘软件与应用	2012-04-08	期刊	0	21	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GPRJ201207121&DbName=CJFD1112&DbCode=CJFQ	卫星信息技术的发展与国家安全、军事环境监测、电子对抗等军事高科技有着十分密切的关系,接收软件是控制卫星接收系统稳定工作的关键因素。在规范化的软件生产中,离开了软件过程是不可思议的。在软件开过程中的工程化管理中详细介绍开发方法、接收软件的设计过程,以及控制过程。	卫星 ； 接收系统 ； 软件工程 ；
2587	研究型教学在软件工程课程中的实践	曹晓兰	高等农业教育	2012-02-15	期刊	2	54	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GDNJ201202023&DbName=CJFD1112&DbCode=CJFQ	研究型教学是在教学过程中逐步渗入科学研究的各个元素,建立"以学生为主体、以教师为主导"的基于探索和研究的教学模式。针对软件工程课程特点和存在问题,从教学模式、课堂教学内容选择、教学方法和学习方法的优化组合、课题活动的基本模式以及对研究性学习的考核方式等方面进行了教学实践探索。结果表明,研究型教学能显著提高教学质量,激发学生的潜能,提高学生素质。	研究型教学 ； 软件工程 ； 案例 ；
2588	“软件工程”课程教学改革的探讨与研究	姜新华	内蒙古农业大学学报(社会科学版)	2012-04-15	期刊	1	81	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=NMLX201202061&DbName=CJFD1112&DbCode=CJFQ	软件工程课程是计算机专业的一门重要方法论课程,针对目前软件工程课程与实践教学中存在的问题,探讨在教学内容、软件开发能力培养、工程实践能力培养等方面的教学改革,并结合实际教学过程提出一些教学改革方法,通过这些教学改革方法的运用可以有效地将软件工程理论融入到软件设计实践当中,增强学生对于软件项目开发的理解和实际动手能力。	软件工程 ； 理论 ； 实践能力 ； 教学改革 ； 教学方法 ；
2589	“软件工程”网络课程与IBM-Jazz平台整合的研究和实践	杨璐	中国教育信息化	2012-04-10	期刊	0	53	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYXX201207024&DbName=CJFD1112&DbCode=CJFQ	针对当前"软件工程"网络课程存在的问题,本文通过在该课程中整合IBM公司的下一代软件开发协作平台Jazz,以理论结合实践的方式设计了该课程的教学计划:利用Jazz平台对软件工程生命周期各阶段任务的支持,及其跨地域的团队协作能力和适用于敏捷软件开发的特点,该课程着眼于培养学生的工程实践能力,从授课部分(包括理论知识和工具培训)以及学生工程实践部分两个方面展开,在实践中取得了良好的教学效果。	软件工程 ； 网络课程 ； 教学实践 ； Jazz ；
2590	教育游戏融入软件工程专业人才培养模式的探索	杨丰	黑龙江教育(高教研究与评估)	2012-07-22	期刊	0	94	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HLLJ201207036&DbName=CJFD1112&DbCode=CJFQ	大学教育成为面向学生和社会的教育,将理论融入实践、具有生动形象的教学模式,使学生不断探求的学习模式成为教育的必然途径。本文着重对教育游戏融入软件工程专业教学模式进行研究,提出教育游戏在教学中采取探索和启发结合的模式,分析这种模式的理论基础、特点和实践流程,并给出GameAI课程的教学应用案例,阐述该课程的实施过程,更好地促进大学生自主学习,为创新、创业教育提供一种全新的人才培养模式。	软件工程 ； GameAI课程 ； 教育游戏 ； 人才培养模式 ；
2591	基于CDIO的软件工程课程教学实践	赵永翼	网络与信息	2012-05-09	期刊	0	46	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXJJ201205034&DbName=CJFD1112&DbCode=CJFQ	为了解决软件工程专业本科生培养中所遇到的学生工程能力和创新能力较低等问题,本文通过分析软件工程专业设置和软件开发本身的技术特点,在教学中以软件体系结构为基础,采用多层次、多角度的立体式教学方法,体现了CDIO多方位的教育模式理念,通过课程评价和实践取得了很好的效果。	软件工程 ； CDIO ； 软件体系结构 ； 软件开发 ； 课程教学实践 ； 瑞典林雪平大学 ； 本科生培养 ； 嵌入式软件 ； 开发文档 ； 配置管理员 ；
2592	高职院校软件工程课程中案例教学法的实现	甘沅鑫	商业文化(下半月)	2012-05-25	期刊	1	16	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SYWX201205244&DbName=CJFD1112&DbCode=CJFQ	软件工程课程是高职教育中一门重要的专业基础课,注重课程实践。案例教学法强调理论与实践的紧密结合,要求软件工程的技术与方法相结合。本文通过分析高职院校软件工程课程教学现状,并探讨选择软件工程课程教学案例的特点,及其在软件工程课程教学中的实现阶段。	高职教育 ； 软件工程 ； 案例教学 ；
2593	CHECK-IT:国际化合作培养软件工程人才的新途径	曾文华	计算机教育	2012-06-10	期刊	0	40	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201211013&DbName=CJFD1112&DbCode=CJFQ	CHECK-IT(China-Holland Educational Competence and Knowledge Center on IT)是厦门大学国家示范性软件学院与荷兰莱顿大学等5所高校共同组建的国际化学生实习基地。中荷双方通过选派高年级本科生到CHECK-IT进行项目实习与软件开发,并由中荷双方组成的联合教师组共同指导,以培养双方学生的国际合作开发软件能力、跨文化交流能力。CHECK-IT探索了一条国际化合作培养软件工程人才的新途径。	国际合作 ； 软件工程 ； 人才培养 ； 实习基地 ；
2594	大学生创新性实验对软件工程课程的积极意义	胡桂兰	计算机教育	2012-06-25	期刊	1	73	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201212015&DbName=CJFD1112&DbCode=CJFQ	在充分分析本科生在软件工程课程学习过程中所面临困难的基础上,提出结合基于RIA的3DFlash流媒体视听播放器项目开展实践,发掘大学生创新性实验项目对软件工程课程学习的积极意义。通过优化实施项目,培养学生自主学习能力,提高软件开发技能和组织管理能力,拓宽知识面,激发学习和深入研究的兴趣。	创新性实验 ； 软件工程 ； 自主学习 ；
2595	合作学习原则在软件工程实践教学中的应用研究	谢静思	无线互联科技	2012-05-15	期刊	0	18	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WXHK201205125&DbName=CJFD1112&DbCode=CJFQ	软件工程是一门通过工程化方法来开发、维护、管理实用、有效、高质量软件的专业学科,它具有很强的综合性、实践性和行业性。而合作学习是一种有利于学生合作精神、创新意识、自主学习和交往能力培养的教学方法。本文通过对合作学习原则及合作学习原则在软件工程实践教学中的必要性的简要阐述,进而提出了几点关于合作学习原则在软件工程实践教学中的应用。	合作学习原则 ； 软件工程 ； 实践教学 ； 应用 ；
2596	软件工程课程实践教学法探讨	刘心声	产业与科技论坛	2012-02-15	期刊	1	21	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=CYYT201203099&DbName=CJFD1112&DbCode=CJFQ	本文强调软件工程是计算机专业一门实践性较强的专业必修课。同时,分析了这门课程当前实践教学的现状,并根据教学中出现的具体问题提出了几点改进建议。	软件工程 ； 案例教学 ； 小组开发 ；
2597	软件工程专业实践课程体系构建中的若干问题探讨	刘心声	产业与科技论坛	2012-02-28	期刊	1	40	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=CYYT201204086&DbName=CJFD1112&DbCode=CJFQ	通过对软件工程专业实践教学课程体系现状的分析,指出软件工程实践课程体系构建研究的必要性和重要性。根据在软件工程实践课程体系构建过程中的探究,总结出主要的构建原则及应注意的问题,为软件工程实践课程体系构建的进一步研究提供借鉴资料。	软件工程 ； 实践课程体系 ； 综合项目 ；
2598	浅析软件工程存在的问题及发展方向	于晓蕾	电子世界	2012-05-30	期刊	1	205	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ELEW201210052&DbName=CJFD1112&DbCode=CJFQ	随着互联网技术的高速发展和各种网络开发环境的优化,软件工程变得炙手可热。如何提高软件开发效率,优化软件工程管理,本文将根据国内外软件工程发展现状和未来发展趋势提出一些可行性建议。	软件工程 ； 现状 ； 发展方向 ；
2599	软件工程监理量化评估的研究和设计	董峰	价值工程	2012-06-08	期刊	0	32	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JZGC201216143&DbName=CJFD1112&DbCode=CJFQ	充分利用软件生命周期工程理论,结合软件工程生命周期在各阶段的作用,针对软件工程监理缺乏有效数字化评估手段这一缺陷,提出了基于软件生命周期的软件工程监理评估模型,形成了软件工程监理的量化评估方法。	工程监理 ； 生命周期 ； 评估模型 ； software engineering supervision ； life cycle ； Assessment Model ；
2600	改进软件工程类课程课堂教学效果的几种方法	王小刚	计算机教育	2012-06-25	期刊	4	52	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201212016&DbName=CJFD1112&DbCode=CJFQ	为提高学生学习兴趣和改进教师教学效果,探讨在软件工程类课程中运用一些增强趣味性的教学方法,如角色扮演方法、以调动学生思考为着眼点的苏格拉底教学法、鼓励课堂讨论的策略、案例教学法以及引用、比喻的使用等。	软件工程 ； 角色扮演 ； 苏格拉底教学法 ； 课堂讨论 ； 案例教学 ；
2601	以工程项目为主线的软件工程专业课程设计实践教学	阳王东	计算机教育	2012-06-25	期刊	6	113	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201212026&DbName=CJFD1112&DbCode=CJFQ	针对如何提高软件工程专业学生解决实际问题的能力,介绍一种软件工程专业本科实践教学的新模式,提出以开发工程项目为主线来开展软件工程专业的课程设计实践教学的方法。在教学过程中把理论教学和实践教学有机融合,着重培养学生解决软件项目开发过程中存在问题的能力,并以软件项目任务为驱动,有针对性地讲授课程知识。	课程设计 ； 工程项目 ； 实践能力 ；
2602	基于软件生命周期理论的软件工程监理量化评估与软件监理发展趋势	李华	河南科技	2012-03-15	期刊	1	53	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HNKJ201205046&DbName=CJFD1112&DbCode=CJFQ	<正>一、软件工程监理介绍软件工程监理是指依法设立且具备相应资质的工程监理单位,它受业主单位的委托,依据国家的有关法律法规、技术标准和信息系统工程监理合同,对信息系统工程项目实施监督管理。目前,我国软件工程监理处还处在刚刚起步的阶段,相关的标准和	软件生命周期 ； 量化评估 ； 工程监理 ； 信息系统工程 ； 维护阶段 ； 监理质量 ； 项目实施 ； 技术标准 ； 发展趋势 ； 工程承包商 ；
2603	基于开源软件Drupal工程实践	盛安元	武汉工业学院学报	2012-06-15	期刊	3	104	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WHSP201202018&DbName=CJFD1112&DbCode=CJFQ	利用自身资源和技术优势,基于开源Drupal平台开发校园网站,积累了软件工程项目经验。针对项目过程关键环节进行讨论,提出开源平台选择方法及项目组织、项目计划及过程控制方法。	开源项目 ； 内容管理系统 ； 可行性分析 ； 项目计划 ； 过程控制 ； open-source project ； content manage system ； feasibility analysis ； project plan ； process control ；
2604	软件工程项目驱动教学模式的研究与实践	左贵启	中国电力教育	2012-07-01	期刊	1	63	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZGDI201219017&DbName=CJFD1112&DbCode=CJFQ	较详实地介绍了导师制下项目驱动教学模式的理论研究和在软件工程专业实践试点的情况,提出了进一步完善、优化"导师制下的项目驱动软件工程专业人才培养模式"并将其拓展成整体的初步设想。	软件工程 ； 项目驱动 ； 实践能力 ； 培养模式 ；
2605	国际化软件工程人才培养的探索与实践	邢薇薇	中国高等教育	2012-04-18	期刊	6	221	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZGDJ201208013&DbName=CJFD1112&DbCode=CJFQ	<正>高等教育国际化的发展浪潮、软件产业的国际化人才需求以及软件工程专业自身的固有特性等诸多因素,使得培养国际化软件人才的重任历史性地落在了高等学校的肩上。当今,世界软件业已经超越国界,只有遵循国际标准和规范的软件产品才能打入世界软件市场,只有能够开发出标准软件产品的企业才具有国际竞争力。软件工程作为一个专业,如今	软件工程 ； 软件人才培养 ； 软件产品 ； 软件学院 ； 固有特性 ； 工程课程 ； 国际化建设 ； 国际化人才 ； 信息管理平台 ； 详细定义 ；
2606	构建符合专业规范的软件工程专业实践教学体系	刘宇芳	教育教学论坛	2012-07-15	期刊	0	31	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJU201220135&DbName=CJFD1112&DbCode=CJFQ	本文介绍了教育部发布的"计算机科学与技术(软件工程方向)专业规范"中关于实践教学的相关内容,以专业规范为指导,围绕能力培养,提出了一套软件工程专业实践教学体系,并探讨了保障该体系成效的若干措施。	软件工程专业 ； 实践教学体系 ； 专业规范 ；
2607	软件工程专业卓越工程师培养模式的探索	唐满	当代教育理论与实践	2012-08-14 10:35	期刊	3	227	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DDYY201207052&DbName=CJFD1112&DbCode=CJFQ	由于受传统本科人才培养模式的影响和制约,现在大多数高校培养出来的毕业生实践和创新能力不足,缺乏解决实际工程问题的经验,与社会的需求严重脱节,高等教育模式的改革势在必行。2009年教育部在制定的《国家中长期教育改革发展规划纲要(2010～2020年)》中提出了卓越工程师培养计划,旨在培养具有国际视野的创新型工程技术人才,这将成为中国高等教育改革的里程碑。2011年软件工程专业被确立为一门独立的学科,软件工程教育兼属科学教育和工程教育,因此,软件工程专业卓越工程师培养模式的探索是值得研究的重要课题。	人才培养模式 ； 卓越工程师 ； 软件工程 ；
2608	新建地方本科院校软件工程教学实验中心建设和教学模式的探讨	蒋琳琼	梧州学院学报	2012-06-25	期刊	0	30	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WZFX201203017&DbName=CJFD1112&DbCode=CJFQ	针对软件工程教学实验中心建设和教学存在的问题,结合新建地方本科院校自身的特点,从软件工程教学实验中心建设、实验教学理念改革、实验教学体系建设等方面探讨了新建地方本科院校软件工程教学实验中心建设和教学模式改革的具体措施。	教学实验中心 ； 新建地方本科院校 ； 软件工程专业 ； 教学模式 ；
2609	软件工程课程教学研究	赵永翼	网络与信息	2012-06-09	期刊	0	38	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXJJ201206019&DbName=CJFD1112&DbCode=CJFQ	在多年的软件工程课程教学基础上,通过研究软件工程课程教学特点和存在的问题,提出了符合教育部本科生教育目标和满足软件工程技术人员所应具备的工程能力要求的一体化软件工程教学方法,解决了软件工程专业本科生培养中所遇到的学生工程能力和创新能力较低等问题,通过课程评价和实践取得了很好的效果。	软件工程 ； 实践教学 ； 订单式培养 ；
2610	浅谈软件工程技术在多媒体教育开发中的应用	武瑛	数字技术与应用	2012-05-15	期刊	0	26	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SZJT201205040&DbName=CJFD1112&DbCode=CJFQ	计算机信息技术和互联网的迅猛发展,使得用于教育的多媒体课件十分普遍。对于CAI课件开发者来说,怎样提高效率,并且在短时间内能够制作出优秀的CAI课件是首要问题。利用软件工程的思想来作为多媒体课件开发的主体思想,以提高开发效率以及质量。	软件工程 ； CAI ； 课件开发 ； 开发流程 ；
2611	软件工程专业实训教学改革探索	王丽君	中国高校科技	2012-06-15	期刊	3	81	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZGKC201206018&DbName=CJFD1112&DbCode=CJFQ	为提高软件工程专业人才培养质量,有效地解决从学生到软件工程师的身份过渡问题,南华大学组建专业学习共同体,通过引进优秀企业文化,建立虚拟企业,提供真实软件项目,在校内进行实境训练,避免了毕业生进入工作岗位时出现知识技能迁移困难和文化适应障碍,取得了良好的教学效果。	软件工程 ； 学习共同体 ； 实训教学 ； 改革 ；
2612	以“案例教学法”促进“软件工程”教学	郑英姿	计算机光盘软件与应用	2012-05-08	期刊	2	16	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GPRJ201209163&DbName=CJFD1112&DbCode=CJFQ	《软件工程》是计算机软件专业的一门核心课程,非常重要,但这门课程也有它的特点:内容抽象,理论性、逻辑性比较强,如果采用传统的教学方法,教师上课仅仅讲解一堆的理论,学生失去学习兴趣,处于被动状态,通过本课程的学习,提高学生的软件开发能力,为将来从事软件开发及项目管理工作打下坚实的基础,更是无稽之谈。正因如此,我们需打破传统的教学方法,在软件工程的教学中,采用一种比较好的教学方法,即以案例教学法促进软件工程教学。	软件工程 ； 案例教学法 ； 实施 ；
2613	《软件工程》教学改革的探讨与实践	赵楠楠	福建电脑	2012-04-25	期刊	0	23	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=FJDN201204019&DbName=CJFD1112&DbCode=CJFQ	分析了软件工程课程的教学特点,结合遵义师范学院学生学习现状,整合了教学内容、组建了多种教学方式、进行了教学评价改革与实践,提高了学生学习主动性和积极性,培养了学生分析问题、解决问题的能力,提高了教学质量。	软件工程 ； 教学方式 ； 教学改革 ；
2614	软件工程中软件测试的基本探究及其必要性	陈杰	计算机光盘软件与应用	2012-05-08	期刊	0	36	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GPRJ201209103&DbName=CJFD1112&DbCode=CJFQ	在软件开发过程中,人们已经会使用多种保证软件质量的方法来开发软件,但是在工作中的错误是难免的,这样开发出来的产品或者系统或多或少的会隐藏着许多错误和缺陷,所以软件测试是软件开发中必不可少的一项任重道远的环节。	软件工程 ； 软件开发过程 ； 软件测试。 ；
2615	项目驱动教学法在软件工程课程中的教学实践	余斌	福建电脑	2012-04-25	期刊	0	31	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=FJDN201204090&DbName=CJFD1112&DbCode=CJFQ	分析了软件工程课程的特点及地位,提出了在软件工程课程教学过程中引入项目驱动教学法,并给出具体实施过程与方法。实践结果表明采用项目驱动教学法能更大地激发学生的学习兴趣和求知欲望,充分调动学生的学习积极性和主动性。	软件工程 ； 项目驱动 ； 教学 ；
2616	浅谈软件工程和CASE工具的运用	刘伟	中国科技信息	2012-07-15	期刊	0	72	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXJK201214053&DbName=CJFD1112&DbCode=CJFQ	随着计算机技术的发展,软件的开发越来越复杂,为了能够提高软件的质量和生产效率,提出了软件工程的概念,采用工程的概念、原理、技术和方法来进行软件的开发和维护,最终实现软件的工业化生产,在这个过程计算机辅助软件工程(CASE)的工具起到了重要的作用,文中介绍了常用的CASE工具和特点。	软件工程 ； CASE ；
2617	“基于汉藏双语的《高级软件工程》教学研究”的研究报告	安昳	西藏科技	2012-07-25	期刊	0	45	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XZKJ201207011&DbName=CJFD1112&DbCode=CJFQ	"高级软件工程"是藏文信息处理技术方向的一门重要课程,授课对象多为藏族学生。因专业性强,抽象难懂,严重影响藏语为母语学生的学习效果。"基于汉藏双语的《高级软件工程》教学研究"项目的研究报告分析了汉藏双语教学在实践教学中的运用,并从教材选用、教法更新、考核改革等几个方面做深入分析。	高级软件工程 ； 汉藏双语 ； 教学方法 ； 实践 ； 改革 ；
